sample_unit_id,State_County1,State_County1_Percent,State_County2,State_County2_Percent,State_County3,State_County3_Percent,State_County4,State_County4_Percent
57452,California_Los Angeles,100.00,NA,0.00,NA,0.00,NA,0.00
101415,Oregon_Jackson,100.00,NA,0.00,NA,0.00,NA,0.00
99181,Idaho_Butte,100.00,NA,0.00,NA,0.00,NA,0.00
107920,Oregon_Crook,100.00,NA,0.00,NA,0.00,NA,0.00
120914,Washington_Lincoln,68.91,Washington_Adams,22.02,Washington_Whitman,9.07,NA,0.00
73649,California_Mariposa,100.00,California_Madera,0.00,NA,0.00,NA,0.00
101931,Idaho_Canyon,100.00,NA,0.00,NA,0.00,NA,0.00
47729,California_San Diego,47.97,NA,0.00,NA,0.00,NA,0.00
103277,Oregon_Klamath,100.00,NA,0.00,NA,0.00,NA,0.00
124603,Washington_Douglas,91.74,Washington_Chelan,8.26,NA,0.00,NA,0.00
93529,California_Humboldt,100.00,NA,0.00,NA,0.00,NA,0.00
66697,California_Kings,78.50,California_Fresno,21.50,NA,0.00,NA,0.00
113988,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
47738,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
79650,California_Solano,99.97,California_Napa,0.03,NA,0.00,NA,0.00
61163,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
124573,Washington_Grays Harbor,100.00,NA,0.00,NA,0.00,NA,0.00
129243,Washington_Okanogan,100.00,NA,0.00,NA,0.00,NA,0.00
53308,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
83360,California_Sutter,63.20,California_Yuba,36.80,NA,0.00,NA,0.00
112557,Oregon_Gilliam,100.00,NA,0.00,NA,0.00,NA,0.00
52818,California_Orange,100.00,NA,0.00,NA,0.00,NA,0.00
95879,California_Modoc,100.00,NA,0.00,NA,0.00,NA,0.00
96863,Idaho_Minidoka,91.23,Idaho_Blaine,8.77,NA,0.00,NA,0.00
105140,Oregon_Lake,60.07,Oregon_Deschutes,39.93,NA,0.00,NA,0.00
121832,Washington_Grant,100.00,NA,0.00,NA,0.00,NA,0.00
74100,California_Stanislaus,80.11,California_Merced,19.89,NA,0.00,NA,0.00
103785,Idaho_Payette,100.00,NA,0.00,NA,0.00,NA,0.00
65781,California_Tulare,100.00,NA,0.00,NA,0.00,NA,0.00
96372,Idaho_Owyhee,100.00,NA,0.00,NA,0.00,NA,0.00
82422,California_Sonoma,100.00,NA,0.00,NA,0.00,NA,0.00
63460,California_Kern,100.00,NA,0.00,NA,0.00,NA,0.00
120867,Oregon_Clatsop,100.00,NA,0.00,NA,0.00,NA,0.00
108895,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
94065,Idaho_Owyhee,100.00,NA,0.00,NA,0.00,NA,0.00
87527,California_Butte,51.75,California_Tehama,48.25,NA,0.00,NA,0.00
117171,Washington_Clark,100.00,NA,0.00,NA,0.00,NA,0.00
105653,Idaho_Custer,68.39,Idaho_Lemhi,31.61,NA,0.00,NA,0.00
90774,California_Shasta,100.00,NA,0.00,NA,0.00,NA,0.00
93619,Idaho_Cassia,82.23,Idaho_Minidoka,17.77,NA,0.00,NA,0.00
130131,Washington_Clallam,100.00,NA,0.00,NA,0.00,NA,0.00
126927,Washington_Okanogan,100.00,NA,0.00,NA,0.00,NA,0.00
54225,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
80120,California_Sacramento,100.00,NA,0.00,NA,0.00,NA,0.00
114877,Oregon_Morrow,100.00,NA,0.00,NA,0.00,NA,0.00
96339,California_Modoc,100.00,NA,0.00,NA,0.00,NA,0.00
96876,Idaho_Bonneville,51.14,Idaho_Bingham,48.86,NA,0.00,NA,0.00
114399,Oregon_Hood River,63.19,Oregon_Clackamas,36.81,NA,0.00,NA,0.00
116266,Washington_Klickitat,83.25,Washington_Yakima,16.75,NA,0.00,NA,0.00
96783,California_Siskiyou,100.00,NA,0.00,NA,0.00,NA,0.00
102400,Idaho_Boise,100.00,NA,0.00,NA,0.00,NA,0.00
67181,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
97309,Idaho_Elmore,64.97,Idaho_Owyhee,35.03,NA,0.00,NA,0.00
80570,California_Sonoma,99.86,California_Marin,0.14,NA,0.00,NA,0.00
64382,California_Kern,100.00,NA,0.00,NA,0.00,NA,0.00
116719,Washington_Klickitat,100.00,NA,0.00,NA,0.00,NA,0.00
56091,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
91697,California_Shasta,100.00,NA,0.00,NA,0.00,NA,0.00
114388,Oregon_Marion,87.55,Oregon_Polk,11.21,Oregon_Yamhill,1.24,NA,0.00
119521,Washington_Adams,100.00,NA,0.00,NA,0.00,NA,0.00
59321,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
105161,Oregon_Grant,84.51,Oregon_Harney,15.49,NA,0.00,NA,0.00
98703,Idaho_Camas,75.44,Idaho_Elmore,24.56,NA,0.00,NA,0.00
112079,Oregon_Marion,95.80,Oregon_Linn,4.20,NA,0.00,NA,0.00
127380,Washington_Chelan,100.00,NA,0.00,NA,0.00,NA,0.00
68109,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
112581,Oregon_Wallowa,100.00,NA,0.00,NA,0.00,NA,0.00
72265,California_Fresno,100.00,NA,0.00,NA,0.00,NA,0.00
125510,Washington_Pierce,83.97,Washington_Kitsap,16.03,NA,0.00,NA,0.00
91324,Idaho_Bear Lake,100.00,NA,0.00,NA,0.00,NA,0.00
109365,Idaho_Lemhi,99.93,Montana_Ravalli,0.07,NA,0.00,NA,0.00
95892,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
126018,Idaho_Bonner,100.00,NA,0.00,NA,0.00,NA,0.00
83818,California_Colusa,100.00,NA,0.00,NA,0.00,NA,0.00
60671,California_Santa Barbara,100.00,NA,0.00,NA,0.00,NA,0.00
68535,California_Monterey,100.00,NA,0.00,NA,0.00,NA,0.00
120887,Washington_Lewis,65.21,Washington_Yakima,34.79,NA,0.00,NA,0.00
107052,Idaho_Lemhi,93.06,Montana_Beaverhead,6.94,NA,0.00,NA,0.00
53315,California_San Bernardino,85.82,Arizona_Mohave,14.18,NA,0.00,NA,0.00
75972,California_Mono,94.64,Nevada_Mineral,5.36,NA,0.00,NA,0.00
120924,Idaho_Kootenai,100.00,NA,0.00,NA,0.00,NA,0.00
56042,California_Santa Barbara,100.00,NA,0.00,NA,0.00,NA,0.00
94935,California_Siskiyou,100.00,NA,0.00,NA,0.00,NA,0.00
92708,Idaho_Caribou,96.15,Idaho_Bannock,3.85,NA,0.00,NA,0.00
112994,Oregon_Benton,100.00,NA,0.00,NA,0.00,NA,0.00
119532,Idaho_Benewah,67.52,Washington_Whitman,21.27,Idaho_Latah,11.20,NA,0.00
64408,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
78274,California_Calaveras,100.00,NA,0.00,NA,0.00,NA,0.00
106080,Oregon_Grant,100.00,NA,0.00,NA,0.00,NA,0.00
107900,Oregon_Douglas,100.00,NA,0.00,NA,0.00,NA,0.00
124596,Washington_Kittitas,93.30,Washington_Chelan,6.70,NA,0.00,NA,0.00
87518,California_Mendocino,71.57,California_Glenn,28.43,NA,0.00,NA,0.00
69474,California_Fresno,100.00,NA,0.00,NA,0.00,NA,0.00
129673,Washington_Clallam,100.00,NA,0.00,NA,0.00,NA,0.00
112126,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
46814,California_San Diego,79.99,California_Imperial,20.01,NA,0.00,NA,0.00
98207,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
75484,California_Alameda,97.48,California_Santa Clara,2.52,NA,0.00,NA,0.00
62077,California_Kern,100.00,NA,0.00,NA,0.00,NA,0.00
132003,Washington_Whatcom,100.00,NA,0.00,NA,0.00,NA,0.00
128787,Washington_Ferry,98.56,Washington_Stevens,1.44,NA,0.00,NA,0.00
56080,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
80124,California_El Dorado,100.00,NA,0.00,NA,0.00,NA,0.00
114423,Oregon_Umatilla,100.00,NA,0.00,NA,0.00,NA,0.00
54212,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
94947,California_Modoc,100.00,NA,0.00,NA,0.00,NA,0.00
99650,Idaho_Jefferson,100.00,NA,0.00,NA,0.00,NA,0.00
108843,Oregon_Deschutes,100.00,NA,0.00,NA,0.00,NA,0.00
116737,Washington_Franklin,95.89,Washington_Walla Walla,4.11,NA,0.00,NA,0.00
77806,California_San Joaquin,100.00,NA,0.00,NA,0.00,NA,0.00
101925,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
105131,Oregon_Klamath,99.39,Oregon_Douglas,0.61,NA,0.00,NA,0.00
101006,Idaho_Canyon,100.00,NA,0.00,NA,0.00,NA,0.00
91213,California_Humboldt,82.52,NA,0.00,NA,0.00,NA,0.00
70407,California_Fresno,100.00,NA,0.00,NA,0.00,NA,0.00
121799,Washington_Lewis,100.00,NA,0.00,NA,0.00,NA,0.00
113066,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
64373,California_San Luis Obispo,100.00,NA,0.00,NA,0.00,NA,0.00
117629,Oregon_Washington,97.46,Oregon_Tillamook,2.54,NA,0.00,NA,0.00
104260,Idaho_Custer,70.68,Idaho_Valley,29.32,NA,0.00,NA,0.00
88000,California_Plumas,100.00,NA,0.00,NA,0.00,NA,0.00
92231,Idaho_Cassia,100.00,NA,0.00,NA,0.00,NA,0.00
110685,Oregon_Linn,100.00,NA,0.00,NA,0.00,NA,0.00
126930,Washington_Ferry,98.33,Washington_Okanogan,1.67,NA,0.00,NA,0.00
56075,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
105154,Oregon_Harney,94.12,Oregon_Grant,5.88,NA,0.00,NA,0.00
99127,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00
101022,Idaho_Blaine,83.36,Idaho_Camas,16.64,NA,0.00,NA,0.00
114864,Oregon_Wasco,64.05,Oregon_Hood River,35.95,NA,0.00,NA,0.00
119043,Washington_Yakima,100.00,NA,0.00,NA,0.00,NA,0.00
100485,Oregon_Josephine,100.00,NA,0.00,NA,0.00,NA,0.00
111652,Oregon_Wallowa,78.28,Oregon_Union,21.72,NA,0.00,NA,0.00
69028,California_Fresno,62.40,California_Inyo,37.60,NA,0.00,NA,0.00
104184,Oregon_Curry,100.00,NA,0.00,NA,0.00,NA,0.00
100077,Idaho_Owyhee,100.00,NA,0.00,NA,0.00,NA,0.00
81966,California_Yolo,100.00,NA,0.00,NA,0.00,NA,0.00
58833,California_Los Angeles,71.63,California_Kern,28.37,NA,0.00,NA,0.00
133383,Washington_Whatcom,98.44,NA,0.00,NA,0.00,NA,0.00
71316,California_Monterey,59.28,California_San Benito,40.72,NA,0.00,NA,0.00
116258,Washington_Klickitat,100.00,NA,0.00,NA,0.00,NA,0.00
99197,Idaho_Teton,90.25,Idaho_Fremont,9.75,NA,0.00,NA,0.00
55585,California_Ventura,71.08,NA,0.00,NA,0.00,NA,0.00
93081,California_Shasta,100.00,NA,0.00,NA,0.00,NA,0.00
101977,Idaho_Fremont,96.25,Montana_Gallatin,3.75,NA,0.00,NA,0.00
89931,Idaho_Franklin,96.71,Utah_Cache,2.08,Idaho_Bear Lake,1.21,NA,0.00
110680,Oregon_Lane,78.36,Oregon_Benton,12.23,Oregon_Linn,9.41,NA,0.00
117204,Washington_Walla Walla,100.00,NA,0.00,NA,0.00,NA,0.00
107935,Oregon_Grant,100.00,NA,0.00,NA,0.00,NA,0.00
96385,Idaho_Elmore,99.67,Idaho_Owyhee,0.33,NA,0.00,NA,0.00
109775,Oregon_Jefferson,79.89,Oregon_Crook,20.11,NA,0.00,NA,0.00
129692,Washington_Skagit,93.17,Washington_Chelan,6.83,NA,0.00,NA,0.00
65796,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
99551,California_Del Norte,41.59,NA,0.00,NA,0.00,NA,0.00
110731,Oregon_Wallowa,100.00,NA,0.00,NA,0.00,NA,0.00
68085,California_Fresno,100.00,NA,0.00,NA,0.00,NA,0.00
127366,Washington_Snohomish,96.81,Washington_King,3.19,NA,0.00,NA,0.00
48211,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
95439,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
84275,California_Lake,100.00,NA,0.00,NA,0.00,NA,0.00
64857,California_Tulare,100.00,NA,0.00,NA,0.00,NA,0.00
130127,Washington_Clallam,75.61,Washington_Jefferson,19.41,NA,0.00,NA,0.00
97807,Idaho_Bonneville,55.31,Idaho_Teton,40.16,Idaho_Madison,4.54,NA,0.00
84758,California_Sierra,100.00,NA,0.00,NA,0.00,NA,0.00
122317,Idaho_Shoshone,93.71,Idaho_Kootenai,6.29,NA,0.00,NA,0.00
55606,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
97713,California_Siskiyou,100.00,NA,0.00,NA,0.00,NA,0.00
91314,Idaho_Oneida,100.00,NA,0.00,NA,0.00,NA,0.00
105145,Oregon_Deschutes,81.94,Oregon_Crook,18.06,NA,0.00,NA,0.00
119527,Washington_Whitman,100.00,NA,0.00,NA,0.00,NA,0.00
59778,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
77814,California_Tuolumne,99.97,California_Calaveras,0.03,NA,0.00,NA,0.00
107026,Idaho_Washington,100.00,NA,0.00,NA,0.00,NA,0.00
49584,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
106515,Oregon_Lane,100.00,NA,0.00,NA,0.00,NA,0.00
123683,Washington_Grant,75.24,Washington_Douglas,24.76,NA,0.00,NA,0.00
90763,California_Shasta,72.20,California_Tehama,27.80,NA,0.00,NA,0.00
66238,California_Kings,52.68,California_Tulare,47.32,NA,0.00,NA,0.00
124129,Washington_King,100.00,NA,0.00,NA,0.00,NA,0.00
109350,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
99138,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
77788,California_San Francisco,93.25,NA,0.00,NA,0.00,NA,0.00
61156,California_Kern,100.00,NA,0.00,NA,0.00,NA,0.00
125500,Washington_Grays Harbor,100.00,NA,0.00,NA,0.00,NA,0.00
127867,Washington_Pend Oreille,100.00,NA,0.00,NA,0.00,NA,0.00
52382,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
85213,California_Butte,100.00,NA,0.00,NA,0.00,NA,0.00
111174,Oregon_Morrow,100.00,NA,0.00,NA,0.00,NA,0.00
54217,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
98657,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00
101038,Idaho_Clark,95.56,Idaho_Jefferson,4.44,NA,0.00,NA,0.00
107912,Oregon_Deschutes,74.63,Oregon_Lane,25.37,NA,0.00,NA,0.00
118591,Washington_Franklin,100.00,NA,0.00,NA,0.00,NA,0.00
78266,California_San Joaquin,100.00,NA,0.00,NA,0.00,NA,0.00
105630,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
46810,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
106502,Oregon_Coos,100.00,NA,0.00,NA,0.00,NA,0.00
102344,Oregon_Jackson,100.00,NA,0.00,NA,0.00,NA,0.00
98696,Idaho_Elmore,100.00,Idaho_Ada,0.00,NA,0.00,NA,0.00
94463,California_Trinity,82.23,California_Humboldt,17.77,NA,0.00,NA,0.00
64839,California_San Luis Obispo,100.00,NA,0.00,NA,0.00,NA,0.00
121332,Washington_Wahkiakum,77.49,Washington_Pacific,21.54,Oregon_Clatsop,0.97,NA,0.00
108426,Idaho_Valley,95.51,Idaho_Idaho,4.49,NA,0.00,NA,0.00
93133,Idaho_Owyhee,54.49,Nevada_Elko,45.51,NA,0.00,NA,0.00
117179,Washington_Skamania,68.94,Washington_Klickitat,31.06,NA,0.00,NA,0.00
101950,Idaho_Custer,100.00,NA,0.00,NA,0.00,NA,0.00
50071,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
94477,California_Siskiyou,100.00,NA,0.00,NA,0.00,NA,0.00
90848,Idaho_Oneida,100.00,NA,0.00,NA,0.00,NA,0.00
110688,Oregon_Linn,100.00,NA,0.00,NA,0.00,NA,0.00
126939,Washington_Stevens,100.00,NA,0.00,NA,0.00,NA,0.00
57930,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
105149,Oregon_Crook,75.77,Oregon_Harney,24.23,NA,0.00,NA,0.00
100978,Oregon_Lake,99.46,Oregon_Harney,0.54,NA,0.00,NA,0.00
99639,Idaho_Custer,58.92,Idaho_Blaine,41.08,NA,0.00,NA,0.00
114865,Oregon_Wasco,100.00,NA,0.00,NA,0.00,NA,0.00
121822,Washington_Kittitas,100.00,NA,0.00,NA,0.00,NA,0.00
99096,California_Siskiyou,100.00,NA,0.00,NA,0.00,NA,0.00
111186,Oregon_Union,100.00,NA,0.00,NA,0.00,NA,0.00
71808,California_Inyo,53.04,California_Mono,46.96,NA,0.00,NA,0.00
104654,Oregon_Douglas,100.00,NA,0.00,NA,0.00,NA,0.00
101461,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
82888,California_Lake,100.00,NA,0.00,NA,0.00,NA,0.00
60215,California_Santa Barbara,86.53,California_San Luis Obispo,13.47,NA,0.00,NA,0.00
69465,California_Monterey,100.00,NA,0.00,NA,0.00,NA,0.00
121805,Washington_Lewis,100.00,NA,0.00,NA,0.00,NA,0.00
101961,Idaho_Butte,71.74,Idaho_Lemhi,28.26,NA,0.00,NA,0.00
77354,California_Tuolumne,100.00,NA,0.00,NA,0.00,NA,0.00
117683,Idaho_Latah,100.00,NA,0.00,NA,0.00,NA,0.00
58368,California_Ventura,100.00,NA,0.00,NA,0.00,NA,0.00
101423,Oregon_Klamath,100.00,NA,0.00,NA,0.00,NA,0.00
91306,Idaho_Cassia,100.00,NA,0.00,NA,0.00,NA,0.00
111142,Oregon_Benton,87.55,Oregon_Lane,12.45,NA,0.00,NA,0.00
119994,Washington_Whitman,91.25,Washington_Spokane,8.75,NA,0.00,NA,0.00
108403,Oregon_Baker,68.08,Oregon_Grant,31.92,NA,0.00,NA,0.00
96397,Idaho_Lincoln,100.00,NA,0.00,NA,0.00,NA,0.00
111163,Oregon_Wasco,54.03,Oregon_Jefferson,45.97,NA,0.00,NA,0.00
128770,Washington_Okanogan,100.00,NA,0.00,NA,0.00,NA,0.00
115361,Washington_Asotin,100.00,NA,0.00,NA,0.00,NA,0.00
65766,California_Monterey,97.14,California_San Luis Obispo,2.86,NA,0.00,NA,0.00
130148,Washington_Skagit,100.00,NA,0.00,NA,0.00,NA,0.00
109355,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
48215,California_Imperial,90.63,California_Riverside,9.37,NA,0.00,NA,0.00
97293,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
64403,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
85684,California_Plumas,91.36,California_Sierra,8.64,NA,0.00,NA,0.00
112569,Oregon_Umatilla,100.00,NA,0.00,NA,0.00,NA,0.00
55131,California_Los Angeles,100.00,NA,0.00,NA,0.00,NA,0.00
99103,Oregon_Jackson,99.17,California_Siskiyou,0.83,NA,0.00,NA,0.00
101492,Idaho_Custer,100.00,NA,0.00,NA,0.00,NA,0.00
106997,Oregon_Crook,100.00,NA,0.00,NA,0.00,NA,0.00
121371,Washington_Adams,75.73,Washington_Lincoln,24.27,NA,0.00,NA,0.00
59318,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
75032,California_Tuolumne,82.83,California_Mariposa,8.84,California_Stanislaus,8.33,NA,0.00
105642,Idaho_Valley,40.00,Idaho_Adams,39.03,Idaho_Gem,20.97,NA,0.00
48193,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
106056,Oregon_Lane,74.74,Oregon_Klamath,25.26,NA,0.00,NA,0.00
126458,Washington_Okanogan,83.88,Washington_Douglas,16.12,NA,0.00,NA,0.00
90290,California_Humboldt,74.87,California_Mendocino,25.13,NA,0.00,NA,0.00
68556,California_Fresno,86.54,California_Tulare,13.46,NA,0.00,NA,0.00
118552,Oregon_Tillamook,89.14,Oregon_Clatsop,10.86,NA,0.00,NA,0.00
114442,Idaho_Lewis,100.00,NA,0.00,NA,0.00,NA,0.00
48669,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
128798,Idaho_Boundary,2.77,NA,0.00,NA,0.00,NA,0.00
79182,California_Marin,100.00,NA,0.00,NA,0.00,NA,0.00
59311,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
125039,Washington_Grays Harbor,100.00,NA,0.00,NA,0.00,NA,0.00
128784,Washington_Ferry,100.00,NA,0.00,NA,0.00,NA,0.00
54229,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
85676,California_Butte,100.00,NA,0.00,NA,0.00,NA,0.00
110710,Oregon_Grant,83.96,Oregon_Morrow,16.04,NA,0.00,NA,0.00
52820,California_Orange,100.00,NA,0.00,NA,0.00,NA,0.00
100973,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00
96866,Idaho_Blaine,100.00,NA,0.00,NA,0.00,NA,0.00
103286,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00
120903,Washington_Grant,100.00,NA,0.00,NA,0.00,NA,0.00
75489,California_Stanislaus,100.00,NA,0.00,NA,0.00,NA,0.00
106096,Oregon_Baker,99.65,Idaho_Washington,0.35,NA,0.00,NA,0.00
67636,California_Tulare,100.00,NA,0.00,NA,0.00,NA,0.00
107890,Oregon_Coos,3.20,NA,0.00,NA,0.00,NA,0.00
104658,Oregon_Douglas,100.00,NA,0.00,NA,0.00,NA,0.00
97297,Oregon_Malheur,51.92,Idaho_Owyhee,48.08,NA,0.00,NA,0.00
91226,California_Shasta,100.00,NA,0.00,NA,0.00,NA,0.00
62991,California_San Luis Obispo,100.00,NA,0.00,NA,0.00,NA,0.00
106109,Idaho_Valley,100.00,NA,0.00,NA,0.00,NA,0.00
90769,California_Shasta,100.00,NA,0.00,NA,0.00,NA,0.00
132928,Washington_Whatcom,28.92,NA,0.00,NA,0.00,NA,0.00
118102,Washington_Skamania,100.00,NA,0.00,NA,0.00,NA,0.00
104726,Idaho_Custer,100.00,NA,0.00,NA,0.00,NA,0.00
48216,California_Imperial,72.86,California_Riverside,27.14,NA,0.00,NA,0.00
51415,California_Ventura,71.15,NA,0.00,NA,0.00,NA,0.00
91237,California_Shasta,100.00,NA,0.00,NA,0.00,NA,0.00
114850,Oregon_Yamhill,85.36,Oregon_Polk,14.64,NA,0.00,NA,0.00
123697,Washington_Spokane,58.89,Washington_Stevens,41.11,NA,0.00,NA,0.00
60713,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
103308,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
98239,Idaho_Elmore,99.22,Idaho_Gooding,0.78,NA,0.00,NA,0.00
112083,Oregon_Wasco,87.68,Oregon_Jefferson,12.32,NA,0.00,NA,0.00
119972,Washington_Grant,48.61,Washington_Kittitas,39.46,Washington_Yakima,11.93,NA,0.00
96311,California_Humboldt,100.00,NA,0.00,NA,0.00,NA,0.00
113503,Oregon_Union,99.80,Oregon_Wallowa,0.20,NA,0.00,NA,0.00
69957,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
124582,Washington_Thurston,74.01,Washington_Mason,13.37,Washington_Pierce,12.62,NA,0.00
94104,Idaho_Caribou,68.93,Wyoming_Lincoln,31.07,NA,0.00,NA,0.00
97745,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
124632,Idaho_Bonner,100.00,NA,0.00,NA,0.00,NA,0.00
85199,California_Mendocino,100.00,NA,0.00,NA,0.00,NA,0.00
59281,California_Santa Barbara,100.00,NA,0.00,NA,0.00,NA,0.00
131056,Washington_Clallam,100.00,NA,0.00,NA,0.00,NA,0.00
68538,California_Monterey,100.00,NA,0.00,NA,0.00,NA,0.00
121341,Washington_Lewis,100.00,NA,0.00,NA,0.00,NA,0.00
104271,Idaho_Lemhi,80.85,Idaho_Custer,19.15,NA,0.00,NA,0.00
54698,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
74119,California_Mono,100.00,NA,0.00,NA,0.00,NA,0.00
116760,Idaho_Clearwater,100.00,NA,0.00,NA,0.00,NA,0.00
55120,California_Santa Barbara,4.35,NA,0.00,NA,0.00,NA,0.00
99112,Oregon_Klamath,100.00,NA,0.00,NA,0.00,NA,0.00
93159,Idaho_Cassia,100.00,NA,0.00,NA,0.00,NA,0.00
120916,Washington_Spokane,100.00,NA,0.00,NA,0.00,NA,0.00
62559,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00
108391,Oregon_Wheeler,99.83,Oregon_Crook,0.17,NA,0.00,NA,0.00
46803,California_San Diego,79.22,NA,0.00,NA,0.00,NA,0.00
93562,California_Modoc,100.00,NA,0.00,NA,0.00,NA,0.00
97319,Idaho_Lincoln,100.00,NA,0.00,NA,0.00,NA,0.00
108359,Oregon_Douglas,100.00,NA,0.00,NA,0.00,NA,0.00
130622,Washington_Okanogan,100.00,NA,0.00,NA,0.00,NA,0.00
92138,California_Humboldt,80.33,NA,0.00,NA,0.00,NA,0.00
113051,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
72247,California_Merced,100.00,NA,0.00,NA,0.00,NA,0.00
130606,Washington_Island,52.10,Washington_Skagit,45.55,Washington_San Juan,2.35,NA,0.00
112136,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
45895,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
101447,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00
73633,California_Stanislaus,52.87,California_Santa Clara,47.13,NA,0.00,NA,0.00
64398,California_Tulare,100.00,NA,0.00,NA,0.00,NA,0.00
131084,Washington_Whatcom,61.50,Washington_Okanogan,38.50,NA,0.00,NA,0.00
94534,Idaho_Owyhee,81.98,Idaho_Twin Falls,18.02,NA,0.00,NA,0.00
101969,Idaho_Clark,100.00,NA,0.00,NA,0.00,NA,0.00
57468,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00
81981,California_Placer,100.00,California_El Dorado,0.00,NA,0.00,NA,0.00
110714,Oregon_Umatilla,99.75,Oregon_Morrow,0.25,NA,0.00,NA,0.00
56985,California_Los Angeles,100.00,NA,0.00,NA,0.00,NA,0.00
100027,Oregon_Jackson,100.00,NA,0.00,NA,0.00,NA,0.00
98716,Idaho_Butte,100.00,NA,0.00,NA,0.00,NA,0.00
107923,Oregon_Crook,100.00,NA,0.00,NA,0.00,NA,0.00
121834,Washington_Lincoln,100.00,NA,0.00,NA,0.00,NA,0.00
74572,California_Mariposa,100.00,NA,0.00,NA,0.00,NA,0.00
103781,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00
48655,California_San Diego,35.70,NA,0.00,NA,0.00,NA,0.00
102349,Oregon_Klamath,82.10,Oregon_Jackson,17.90,NA,0.00,NA,0.00
94456,California_Humboldt,99.66,NA,0.00,NA,0.00,NA,0.00
71797,California_Madera,100.00,NA,0.00,NA,0.00,NA,0.00
114448,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00
49128,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
78260,California_Contra Costa,100.00,NA,0.00,NA,0.00,NA,0.00
62087,California_San Bernardino,99.69,California_Kern,0.31,NA,0.00,NA,0.00
127355,Washington_Jefferson,78.64,Washington_Grays Harbor,21.36,NA,0.00,NA,0.00
