sample_unit_id,State1,State1_Percent,State2,State2_Percent,State3,State3_Percent
109783,Oregon,100.00,NA,0.00,NA,0.00
51432,California,100.00,NA,0.00,NA,0.00
100509,Oregon,100.00,NA,0.00,NA,0.00
95011,Idaho,100.00,NA,0.00,NA,0.00
101897,Oregon,100.00,NA,0.00,NA,0.00
121825,Washington,100.00,NA,0.00,NA,0.00
75950,California,100.00,NA,0.00,NA,0.00
107022,Oregon,100.00,NA,0.00,NA,0.00
66709,California,100.00,NA,0.00,NA,0.00
107894,Oregon,100.00,NA,0.00,NA,0.00
96835,Idaho,100.00,NA,0.00,NA,0.00
92615,California,100.00,NA,0.00,NA,0.00
65305,California,100.00,NA,0.00,NA,0.00
121792,Washington,83.97,Oregon,0.94,NA,0.00
105657,Idaho,100.00,NA,0.00,NA,0.00
88455,California,100.00,NA,0.00,NA,0.00
132462,Washington,100.00,NA,0.00,NA,0.00
116709,Washington,96.88,Oregon,3.12,NA,0.00
105193,Idaho,100.00,NA,0.00,NA,0.00
73658,California,100.00,NA,0.00,NA,0.00
118618,Idaho,99.99,Montana,0.01,NA,0.00
91702,California,100.00,NA,0.00,NA,0.00
113928,Oregon,100.00,NA,0.00,NA,0.00
125088,Washington,100.00,NA,0.00,NA,0.00
60250,California,100.00,NA,0.00,NA,0.00
102385,Oregon,100.00,NA,0.00,NA,0.00
96811,Oregon,100.00,NA,0.00,NA,0.00
100551,Idaho,100.00,NA,0.00,NA,0.00
109764,Oregon,100.00,NA,0.00,NA,0.00
130153,Washington,100.00,NA,0.00,NA,0.00
94922,California,100.00,NA,0.00,NA,0.00
114888,Oregon,63.47,Washington,36.53,NA,0.00
70414,California,100.00,NA,0.00,NA,0.00
123657,Washington,100.00,NA,0.00,NA,0.00
97743,Oregon,100.00,NA,0.00,NA,0.00
124630,Idaho,100.00,NA,0.00,NA,0.00
84274,California,100.00,NA,0.00,NA,0.00
60211,California,100.00,NA,0.00,NA,0.00
131054,Washington,100.00,NA,0.00,NA,0.00
121816,Washington,100.00,NA,0.00,NA,0.00
104737,Idaho,100.00,NA,0.00,NA,0.00
53310,California,100.00,NA,0.00,NA,0.00
74114,California,100.00,NA,0.00,NA,0.00
118608,Idaho,100.00,NA,0.00,NA,0.00
98651,Oregon,100.00,NA,0.00,NA,0.00
94550,Idaho,100.00,NA,0.00,NA,0.00
112991,Oregon,100.00,NA,0.00,NA,0.00
121380,Washington,100.00,NA,0.00,NA,0.00
65336,California,100.00,NA,0.00,NA,0.00
108855,Oregon,100.00,NA,0.00,NA,0.00
94487,California,100.00,NA,0.00,NA,0.00
96854,Idaho,100.00,NA,0.00,NA,0.00
108824,Oregon,100.00,NA,0.00,NA,0.00
125984,Washington,100.00,NA,0.00,NA,0.00
89832,California,100.00,NA,0.00,NA,0.00
113974,Idaho,75.07,Washington,24.93,NA,0.00
71321,California,100.00,NA,0.00,NA,0.00
128291,Washington,100.00,NA,0.00,NA,0.00
111208,Idaho,100.00,NA,0.00,NA,0.00
44968,California,51.64,NA,0.00,NA,0.00
100525,Oregon,100.00,NA,0.00,NA,0.00
75478,California,100.00,NA,0.00,NA,0.00
65327,California,100.00,NA,0.00,NA,0.00
131081,Washington,100.00,NA,0.00,NA,0.00
94070,Idaho,100.00,NA,0.00,NA,0.00
57933,California,100.00,NA,0.00,NA,0.00
81055,California,100.00,NA,0.00,NA,0.00
115813,Washington,100.00,NA,0.00,NA,0.00
57445,California,100.00,NA,0.00,NA,0.00
97255,California,100.00,NA,0.00,NA,0.00
99642,Idaho,100.00,NA,0.00,NA,0.00
108388,Oregon,100.00,NA,0.00,NA,0.00
118122,Washington,100.00,NA,0.00,NA,0.00
73179,California,100.00,NA,0.00,NA,0.00
104706,Oregon,100.00,NA,0.00,NA,0.00
50505,California,16.72,NA,0.00,NA,0.00
105129,Oregon,100.00,NA,0.00,NA,0.00
93071,California,100.00,NA,0.00,NA,0.00
72257,California,100.00,NA,0.00,NA,0.00
116234,Oregon,100.00,NA,0.00,NA,0.00
114912,Idaho,100.00,NA,0.00,NA,0.00
50983,California,100.00,NA,0.00,NA,0.00
78262,California,100.00,NA,0.00,NA,0.00
128744,Washington,100.00,NA,0.00,NA,0.00
128318,Washington,100.00,NA,0.00,NA,0.00
52830,California,100.00,NA,0.00,NA,0.00
82437,California,100.00,NA,0.00,NA,0.00
114872,Oregon,100.00,NA,0.00,NA,0.00
53284,California,100.00,NA,0.00,NA,0.00
97733,Oregon,100.00,NA,0.00,NA,0.00
95025,Idaho,100.00,NA,0.00,NA,0.00
104211,Oregon,100.00,NA,0.00,NA,0.00
116261,Washington,100.00,NA,0.00,NA,0.00
96314,California,100.00,NA,0.00,NA,0.00
101935,Idaho,100.00,NA,0.00,NA,0.00
69023,California,100.00,NA,0.00,NA,0.00
96839,Idaho,100.00,NA,0.00,NA,0.00
82880,California,20.92,NA,0.00,NA,0.00
62531,California,100.00,NA,0.00,NA,0.00
107972,Idaho,100.00,NA,0.00,NA,0.00
89378,California,100.00,NA,0.00,NA,0.00
90767,California,100.00,NA,0.00,NA,0.00
53295,California,100.00,NA,0.00,NA,0.00
82900,California,100.00,NA,0.00,NA,0.00
113488,Oregon,100.00,NA,0.00,NA,0.00
53745,California,100.00,NA,0.00,NA,0.00
97270,Oregon,100.00,NA,0.00,NA,0.00
95022,Idaho,100.00,NA,0.00,NA,0.00
116727,Washington,100.00,NA,0.00,NA,0.00
105177,Idaho,100.00,NA,0.00,NA,0.00
65312,California,100.00,NA,0.00,NA,0.00
131535,Washington,100.00,NA,0.00,NA,0.00
118153,Idaho,100.00,NA,0.00,NA,0.00
91239,California,100.00,NA,0.00,NA,0.00
124162,Washington,100.00,NA,0.00,NA,0.00
59325,California,100.00,NA,0.00,NA,0.00
102848,Oregon,100.00,NA,0.00,NA,0.00
100089,Idaho,100.00,NA,0.00,NA,0.00
109304,Oregon,100.00,NA,0.00,NA,0.00
129226,Washington,100.00,NA,0.00,NA,0.00
70416,California,100.00,NA,0.00,NA,0.00
124120,Washington,100.00,NA,0.00,NA,0.00
86121,California,100.00,NA,0.00,NA,0.00
59285,California,100.00,NA,0.00,NA,0.00
103814,Idaho,86.89,Montana,13.11,NA,0.00
53312,California,100.00,NA,0.00,NA,0.00
119073,Idaho,100.00,NA,0.00,NA,0.00
94087,Idaho,100.00,NA,0.00,NA,0.00
113455,Oregon,100.00,NA,0.00,NA,0.00
117212,Washington,100.00,NA,0.00,NA,0.00
94025,California,100.00,NA,0.00,NA,0.00
90757,California,100.00,NA,0.00,NA,0.00
115829,Idaho,100.00,NA,0.00,NA,0.00
71320,California,100.00,NA,0.00,NA,0.00
44969,California,63.57,NA,0.00,NA,0.00
101452,Oregon,100.00,NA,0.00,NA,0.00
94533,Idaho,100.00,NA,0.00,NA,0.00
56061,California,100.00,NA,0.00,NA,0.00
97721,California,89.31,Oregon,10.69,NA,0.00
74108,California,100.00,NA,0.00,NA,0.00
104245,Oregon,100.00,NA,0.00,NA,0.00
49581,California,85.98,NA,0.00,NA,0.00
99618,Idaho,100.00,NA,0.00,NA,0.00
114911,Idaho,100.00,NA,0.00,NA,0.00
44976,California,95.52,Arizona,4.48,NA,0.00
51882,California,0.31,NA,0.00,NA,0.00
89853,California,100.00,NA,0.00,NA,0.00
94542,Idaho,100.00,NA,0.00,NA,0.00
126928,Washington,100.00,NA,0.00,NA,0.00
51910,California,100.00,NA,0.00,NA,0.00
113949,Oregon,100.00,NA,0.00,NA,0.00
96410,Idaho,100.00,NA,0.00,NA,0.00
113009,Oregon,100.00,NA,0.00,NA,0.00
119504,Washington,100.00,NA,0.00,NA,0.00
65791,California,100.00,NA,0.00,NA,0.00
80110,California,100.00,NA,0.00,NA,0.00
60683,California,100.00,NA,0.00,NA,0.00
115317,Oregon,100.00,NA,0.00,NA,0.00
118132,Washington,100.00,NA,0.00,NA,0.00
111195,Oregon,100.00,NA,0.00,NA,0.00
72724,California,100.00,NA,0.00,NA,0.00
50062,California,100.00,NA,0.00,NA,0.00
126482,Idaho,100.00,NA,0.00,NA,0.00
67148,California,100.00,NA,0.00,NA,0.00
121347,Washington,100.00,NA,0.00,NA,0.00
56529,California,100.00,NA,0.00,NA,0.00
94933,California,100.00,NA,0.00,NA,0.00
61628,California,100.00,NA,0.00,NA,0.00
77347,California,100.00,NA,0.00,NA,0.00
106545,Oregon,100.00,NA,0.00,NA,0.00
88929,California,100.00,NA,0.00,NA,0.00
124132,Washington,100.00,NA,0.00,NA,0.00
112593,Idaho,100.00,NA,0.00,NA,0.00
125561,Idaho,72.03,Montana,27.97,NA,0.00
61150,California,100.00,NA,0.00,NA,0.00
56548,California,100.00,NA,0.00,NA,0.00
81979,California,100.00,NA,0.00,NA,0.00
115344,Washington,54.30,Oregon,45.70,NA,0.00
52363,California,100.00,NA,0.00,NA,0.00
94945,California,100.00,NA,0.00,NA,0.00
98262,Idaho,100.00,NA,0.00,NA,0.00
116734,Washington,100.00,NA,0.00,NA,0.00
101927,Oregon,100.00,NA,0.00,NA,0.00
103735,Oregon,100.00,NA,0.00,NA,0.00
70405,California,100.00,NA,0.00,NA,0.00
122723,Washington,100.00,NA,0.00,NA,0.00
64836,California,100.00,NA,0.00,NA,0.00
102404,Idaho,100.00,NA,0.00,NA,0.00
92687,Idaho,100.00,NA,0.00,NA,0.00
112073,Oregon,100.00,NA,0.00,NA,0.00
99588,Oregon,100.00,NA,0.00,NA,0.00
101410,Oregon,100.00,NA,0.00,NA,0.00
110262,Oregon,100.00,NA,0.00,NA,0.00
98690,Idaho,100.00,NA,0.00,NA,0.00
69459,California,70.40,NA,0.00,NA,0.00
120880,Washington,100.00,NA,0.00,NA,0.00
56053,California,100.00,NA,0.00,NA,0.00
94470,California,100.00,NA,0.00,NA,0.00
63488,California,100.00,NA,0.00,NA,0.00
107014,Oregon,100.00,NA,0.00,NA,0.00
97311,Idaho,100.00,NA,0.00,NA,0.00
128775,Washington,100.00,NA,0.00,NA,0.00
109805,Oregon,100.00,NA,0.00,NA,0.00
64860,California,100.00,NA,0.00,NA,0.00
84292,California,100.00,NA,0.00,NA,0.00
112102,Oregon,100.00,NA,0.00,NA,0.00
58379,California,100.00,NA,0.00,NA,0.00
98173,California,100.00,NA,0.00,NA,0.00
91779,Idaho,100.00,NA,0.00,NA,0.00
123227,Washington,100.00,NA,0.00,NA,0.00
61634,California,100.00,NA,0.00,NA,0.00
106102,Idaho,100.00,NA,0.00,NA,0.00
107904,Oregon,100.00,NA,0.00,NA,0.00
124608,Washington,100.00,NA,0.00,NA,0.00
67165,California,100.00,NA,0.00,NA,0.00
125057,Washington,100.00,NA,0.00,NA,0.00
76866,California,98.16,NA,0.00,NA,0.00
61154,California,100.00,NA,0.00,NA,0.00
52377,California,100.00,NA,0.00,NA,0.00
112561,Oregon,100.00,NA,0.00,NA,0.00
100574,Idaho,100.00,NA,0.00,NA,0.00
108838,Oregon,100.00,NA,0.00,NA,0.00
121364,Washington,100.00,NA,0.00,NA,0.00
106042,Oregon,100.00,NA,0.00,NA,0.00
94462,California,100.00,NA,0.00,NA,0.00
62525,California,100.00,NA,0.00,NA,0.00
93594,Idaho,99.91,Nevada,0.09,NA,0.00
118098,Washington,100.00,NA,0.00,NA,0.00
92632,California,100.00,NA,0.00,NA,0.00
57461,California,100.00,NA,0.00,NA,0.00
103297,Oregon,100.00,NA,0.00,NA,0.00
50961,California,83.59,NA,0.00,NA,0.00
99634,Idaho,100.00,NA,0.00,NA,0.00
122745,Washington,100.00,NA,0.00,NA,0.00
115358,Washington,100.00,NA,0.00,NA,0.00
93639,Idaho,100.00,NA,0.00,NA,0.00
61139,California,100.00,NA,0.00,NA,0.00
77818,California,100.00,NA,0.00,NA,0.00
117684,Idaho,100.00,NA,0.00,NA,0.00
57435,California,38.48,NA,0.00,NA,0.00
100499,Oregon,100.00,NA,0.00,NA,0.00
91313,Idaho,100.00,NA,0.00,NA,0.00
121385,Idaho,89.18,Washington,10.82,NA,0.00
64876,California,94.91,Nevada,5.09,NA,0.00
105621,Oregon,100.00,NA,0.00,NA,0.00
96395,Idaho,100.00,NA,0.00,NA,0.00
106507,Oregon,100.00,NA,0.00,NA,0.00
130165,Washington,100.00,NA,0.00,NA,0.00
66692,California,100.00,NA,0.00,NA,0.00
127823,Washington,100.00,NA,0.00,NA,0.00
73626,California,100.00,NA,0.00,NA,0.00
63009,California,100.00,NA,0.00,NA,0.00
92684,Idaho,100.00,NA,0.00,NA,0.00
97809,Idaho,94.91,Wyoming,5.09,NA,0.00
110720,Oregon,100.00,NA,0.00,NA,0.00
100567,Idaho,100.00,NA,0.00,NA,0.00
106537,Oregon,100.00,NA,0.00,NA,0.00
121374,Washington,100.00,NA,0.00,NA,0.00
89362,California,27.63,NA,0.00,NA,0.00
69017,California,100.00,NA,0.00,NA,0.00
50979,California,100.00,NA,0.00,NA,0.00
123646,Washington,100.00,NA,0.00,NA,0.00
51894,California,100.00,NA,0.00,NA,0.00
99118,Oregon,100.00,NA,0.00,NA,0.00
73641,California,100.00,NA,0.00,NA,0.00
106559,Oregon,100.00,NA,0.00,NA,0.00
65784,California,100.00,NA,0.00,NA,0.00
97299,Idaho,100.00,NA,0.00,NA,0.00
106121,Idaho,100.00,NA,0.00,NA,0.00
107041,Idaho,100.00,NA,0.00,NA,0.00
89386,California,100.00,NA,0.00,NA,0.00
130133,Washington,100.00,NA,0.00,NA,0.00
81510,California,100.00,NA,0.00,NA,0.00
97731,Oregon,100.00,NA,0.00,NA,0.00
95852,California,100.00,NA,0.00,NA,0.00
104252,Idaho,100.00,NA,0.00,NA,0.00
95450,Idaho,100.00,NA,0.00,NA,0.00
118575,Washington,100.00,NA,0.00,NA,0.00
55625,California,100.00,NA,0.00,NA,0.00
93086,California,100.00,NA,0.00,NA,0.00
119061,Washington,100.00,NA,0.00,NA,0.00
59327,California,100.00,NA,0.00,NA,0.00
104236,Oregon,100.00,NA,0.00,NA,0.00
100554,Idaho,100.00,NA,0.00,NA,0.00
110691,Oregon,100.00,NA,0.00,NA,0.00
127377,Washington,100.00,NA,0.00,NA,0.00
125506,Washington,100.00,NA,0.00,NA,0.00
87049,California,100.00,NA,0.00,NA,0.00
59750,California,100.00,NA,0.00,NA,0.00
131058,Washington,100.00,NA,0.00,NA,0.00
104274,Idaho,100.00,NA,0.00,NA,0.00
52847,California,100.00,NA,0.00,NA,0.00
73190,California,100.00,NA,0.00,NA,0.00
120462,Idaho,100.00,NA,0.00,NA,0.00
93167,Idaho,100.00,NA,0.00,NA,0.00
114380,Oregon,100.00,NA,0.00,NA,0.00
116749,Washington,100.00,NA,0.00,NA,0.00
97324,Idaho,100.00,NA,0.00,NA,0.00
105588,Oregon,100.00,NA,0.00,NA,0.00
87516,California,100.00,NA,0.00,NA,0.00
71325,California,100.00,NA,0.00,NA,0.00
130136,Washington,100.00,NA,0.00,NA,0.00
46825,California,100.00,NA,0.00,NA,0.00
99132,Oregon,100.00,NA,0.00,NA,0.00
56039,California,10.84,NA,0.00,NA,0.00
75018,California,100.00,NA,0.00,NA,0.00
92683,Idaho,100.00,NA,0.00,NA,0.00
128325,Washington,100.00,NA,0.00,NA,0.00
107919,Oregon,100.00,NA,0.00,NA,0.00
77344,California,100.00,NA,0.00,NA,0.00
99156,Idaho,100.00,NA,0.00,NA,0.00
94460,California,100.00,NA,0.00,NA,0.00
114453,Idaho,100.00,NA,0.00,NA,0.00
50056,California,100.00,NA,0.00,NA,0.00
116702,Oregon,100.00,NA,0.00,NA,0.00
88463,California,100.00,NA,0.00,NA,0.00
124153,Washington,100.00,NA,0.00,NA,0.00
52373,California,100.00,NA,0.00,NA,0.00
113484,Oregon,100.00,NA,0.00,NA,0.00
96407,Idaho,100.00,NA,0.00,NA,0.00
115321,Oregon,100.00,NA,0.00,NA,0.00
118576,Washington,100.00,NA,0.00,NA,0.00
102798,Oregon,100.00,NA,0.00,NA,0.00
80571,California,100.00,NA,0.00,NA,0.00
62071,California,100.00,NA,0.00,NA,0.00
131532,Washington,100.00,NA,0.00,NA,0.00
98731,Idaho,100.00,NA,0.00,NA,0.00
57941,California,95.70,Nevada,4.30,NA,0.00
90394,Idaho,100.00,NA,0.00,NA,0.00
109288,Oregon,100.00,NA,0.00,NA,0.00
117671,Washington,100.00,NA,0.00,NA,0.00
97777,Idaho,100.00,NA,0.00,NA,0.00
109307,Oregon,100.00,NA,0.00,NA,0.00
100941,Oregon,58.94,NA,0.00,NA,0.00
69949,California,100.00,NA,0.00,NA,0.00
130144,Washington,100.00,NA,0.00,NA,0.00
50987,California,100.00,NA,0.00,NA,0.00
94974,Oregon,100.00,NA,0.00,NA,0.00
86134,California,100.00,NA,0.00,NA,0.00
121810,Washington,100.00,NA,0.00,NA,0.00
106585,Idaho,100.00,NA,0.00,NA,0.00
105146,Oregon,100.00,NA,0.00,NA,0.00
79205,California,100.00,NA,0.00,NA,0.00
47734,California,100.00,NA,0.00,NA,0.00
88003,California,100.00,NA,0.00,NA,0.00
89836,California,100.00,NA,0.00,NA,0.00
111667,Idaho,100.00,NA,0.00,NA,0.00
99140,Oregon,100.00,NA,0.00,NA,0.00
128334,Idaho,100.00,NA,0.00,NA,0.00
83365,California,100.00,NA,0.00,NA,0.00
51898,California,100.00,NA,0.00,NA,0.00
96797,California,100.00,NA,0.00,NA,0.00
117198,Washington,100.00,NA,0.00,NA,0.00
79196,California,100.00,NA,0.00,NA,0.00
107485,Oregon,100.00,NA,0.00,NA,0.00
104660,Oregon,100.00,NA,0.00,NA,0.00
101476,Idaho,100.00,NA,0.00,NA,0.00
123183,Washington,100.00,NA,0.00,NA,0.00
106112,Idaho,100.00,NA,0.00,NA,0.00
62984,California,100.00,NA,0.00,NA,0.00
101943,Idaho,100.00,NA,0.00,NA,0.00
50531,California,100.00,NA,0.00,NA,0.00
112072,Oregon,100.00,NA,0.00,NA,0.00
123695,Washington,100.00,NA,0.00,NA,0.00
100101,Idaho,100.00,NA,0.00,NA,0.00
113941,Oregon,100.00,NA,0.00,NA,0.00
99091,California,100.00,NA,0.00,NA,0.00
71811,California,94.57,Nevada,5.43,NA,0.00
103263,Oregon,100.00,NA,0.00,NA,0.00
99150,Idaho,58.30,Oregon,41.70,NA,0.00
80114,California,100.00,NA,0.00,NA,0.00
70387,California,100.00,NA,0.00,NA,0.00
120883,Washington,100.00,NA,0.00,NA,0.00
112528,Oregon,100.00,NA,0.00,NA,0.00
94026,California,100.00,NA,0.00,NA,0.00
110733,Oregon,100.00,NA,0.00,NA,0.00
110286,Idaho,100.00,NA,0.00,NA,0.00
50529,California,100.00,NA,0.00,NA,0.00
97751,Oregon,100.00,NA,0.00,NA,0.00
84757,California,100.00,NA,0.00,NA,0.00
57455,California,100.00,NA,0.00,NA,0.00
98639,California,100.00,NA,0.00,NA,0.00
122766,Washington,100.00,NA,0.00,NA,0.00
60242,California,100.00,NA,0.00,NA,0.00
78737,California,100.00,NA,0.00,NA,0.00
108878,Oregon,100.00,NA,0.00,NA,0.00
107906,Oregon,100.00,NA,0.00,NA,0.00
125997,Washington,100.00,NA,0.00,NA,0.00
125981,Washington,100.00,NA,0.00,NA,0.00
113052,Idaho,100.00,NA,0.00,NA,0.00
78254,California,46.54,NA,0.00,NA,0.00
60696,California,100.00,NA,0.00,NA,0.00
127393,Washington,100.00,NA,0.00,NA,0.00
52839,California,100.00,NA,0.00,NA,0.00
85210,California,100.00,NA,0.00,NA,0.00
110708,Oregon,100.00,NA,0.00,NA,0.00
96405,Idaho,100.00,NA,0.00,NA,0.00
101896,Oregon,100.00,NA,0.00,NA,0.00
120899,Washington,100.00,NA,0.00,NA,0.00
106968,Oregon,100.00,NA,0.00,NA,0.00
101880,Oregon,100.00,NA,0.00,NA,0.00
91222,California,100.00,NA,0.00,NA,0.00
62988,California,100.00,NA,0.00,NA,0.00
121336,Washington,100.00,NA,0.00,NA,0.00
119030,Washington,100.00,NA,0.00,NA,0.00
102880,Idaho,100.00,NA,0.00,NA,0.00
94019,California,100.00,NA,0.00,NA,0.00
111615,Oregon,100.00,NA,0.00,NA,0.00
50033,California,49.32,NA,0.00,NA,0.00
100017,California,100.00,NA,0.00,NA,0.00
115355,Washington,100.00,NA,0.00,NA,0.00
93174,Idaho,100.00,NA,0.00,NA,0.00
99147,Oregon,100.00,NA,0.00,NA,0.00
122271,Washington,100.00,NA,0.00,NA,0.00
79206,California,100.00,NA,0.00,NA,0.00
57896,California,74.80,NA,0.00,NA,0.00
99107,Oregon,100.00,NA,0.00,NA,0.00
122307,Washington,100.00,NA,0.00,NA,0.00
62556,California,100.00,NA,0.00,NA,0.00
108857,Oregon,100.00,NA,0.00,NA,0.00
95467,Idaho,100.00,NA,0.00,NA,0.00
105582,Oregon,100.00,NA,0.00,NA,0.00
129698,Washington,100.00,NA,0.00,NA,0.00
129214,Washington,100.00,NA,0.00,NA,0.00
112140,Idaho,90.30,Montana,9.70,NA,0.00
74091,California,100.00,NA,0.00,NA,0.00
62548,California,100.00,NA,0.00,NA,0.00
101964,Idaho,100.00,NA,0.00,NA,0.00
85682,California,100.00,NA,0.00,NA,0.00
110254,Oregon,100.00,NA,0.00,NA,0.00
99646,Idaho,100.00,NA,0.00,NA,0.00
106998,Oregon,100.00,NA,0.00,NA,0.00
120451,Washington,100.00,NA,0.00,NA,0.00
102355,Oregon,100.00,NA,0.00,NA,0.00
88441,California,100.00,NA,0.00,NA,0.00
67163,California,100.00,NA,0.00,NA,0.00
50055,California,100.00,NA,0.00,NA,0.00
79189,California,100.00,NA,0.00,NA,0.00
124575,Washington,100.00,NA,0.00,NA,0.00
130170,Washington,97.14,NA,0.00,NA,0.00
95476,Idaho,100.00,NA,0.00,NA,0.00
104212,Oregon,100.00,NA,0.00,NA,0.00
74565,California,100.00,NA,0.00,NA,0.00
65786,California,100.00,NA,0.00,NA,0.00
108355,Oregon,95.49,NA,0.00,NA,0.00
95912,Idaho,100.00,NA,0.00,NA,0.00
83348,California,100.00,NA,0.00,NA,0.00
107044,Idaho,100.00,NA,0.00,NA,0.00
94530,Idaho,100.00,NA,0.00,NA,0.00
106115,Idaho,100.00,NA,0.00,NA,0.00
94080,Idaho,100.00,NA,0.00,NA,0.00
129666,Washington,100.00,NA,0.00,NA,0.00
96801,California,100.00,NA,0.00,NA,0.00
97707,California,100.00,NA,0.00,NA,0.00
103328,Idaho,100.00,NA,0.00,NA,0.00
68569,California,100.00,NA,0.00,NA,0.00
97770,Idaho,100.00,NA,0.00,NA,0.00
119499,Washington,100.00,NA,0.00,NA,0.00
52339,California,1.37,NA,0.00,NA,0.00
94473,California,100.00,NA,0.00,NA,0.00
59784,California,100.00,NA,0.00,NA,0.00
103774,Oregon,100.00,NA,0.00,NA,0.00
99629,Idaho,100.00,NA,0.00,NA,0.00
128766,Washington,100.00,NA,0.00,NA,0.00
68572,California,100.00,NA,0.00,NA,0.00
113037,Oregon,100.00,NA,0.00,NA,0.00
92713,Idaho,100.00,NA,0.00,NA,0.00
126948,Idaho,100.00,NA,0.00,NA,0.00
62059,California,100.00,NA,0.00,NA,0.00
51457,California,100.00,NA,0.00,NA,0.00
75043,California,100.00,NA,0.00,NA,0.00
119998,Idaho,100.00,NA,0.00,NA,0.00
95401,California,100.00,NA,0.00,NA,0.00
94555,Idaho,100.00,NA,0.00,NA,0.00
118604,Washington,100.00,NA,0.00,NA,0.00
65331,California,100.00,NA,0.00,NA,0.00
106539,Oregon,100.00,NA,0.00,NA,0.00
108366,Oregon,100.00,NA,0.00,NA,0.00
125527,Washington,100.00,NA,0.00,NA,0.00
71787,California,100.00,NA,0.00,NA,0.00
130139,Washington,100.00,NA,0.00,NA,0.00
75948,California,100.00,NA,0.00,NA,0.00
60228,California,100.00,NA,0.00,NA,0.00
92681,Idaho,100.00,NA,0.00,NA,0.00
127400,Washington,100.00,NA,0.00,NA,0.00
55156,California,100.00,NA,0.00,NA,0.00
113034,Oregon,100.00,NA,0.00,NA,0.00
98729,Idaho,100.00,NA,0.00,NA,0.00
108381,Oregon,100.00,NA,0.00,NA,0.00
117662,Washington,100.00,NA,0.00,NA,0.00
91679,California,100.00,NA,0.00,NA,0.00
70866,California,100.00,NA,0.00,NA,0.00
117628,Oregon,100.00,NA,0.00,NA,0.00
88927,California,100.00,NA,0.00,NA,0.00
55151,California,100.00,NA,0.00,NA,0.00
103764,Oregon,100.00,NA,0.00,NA,0.00
98203,Oregon,100.00,NA,0.00,NA,0.00
100096,Idaho,100.00,NA,0.00,NA,0.00
119045,Washington,100.00,NA,0.00,NA,0.00
112579,Oregon,100.00,NA,0.00,NA,0.00
58831,California,100.00,NA,0.00,NA,0.00
132921,Washington,100.00,NA,0.00,NA,0.00
58402,California,100.00,NA,0.00,NA,0.00
56513,California,100.00,NA,0.00,NA,0.00
91693,California,100.00,NA,0.00,NA,0.00
90392,Idaho,100.00,NA,0.00,NA,0.00
116284,Washington,100.00,NA,0.00,NA,0.00
108398,Oregon,100.00,NA,0.00,NA,0.00
94998,Idaho,100.00,NA,0.00,NA,0.00
111167,Oregon,100.00,NA,0.00,NA,0.00
129232,Washington,100.00,NA,0.00,NA,0.00
70873,California,100.00,NA,0.00,NA,0.00
128758,Washington,100.00,NA,0.00,NA,0.00
85203,California,100.00,NA,0.00,NA,0.00
63465,California,100.00,NA,0.00,NA,0.00
96881,Idaho,100.00,NA,0.00,NA,0.00
51462,California,82.25,Arizona,17.75,NA,0.00
122313,Idaho,100.00,NA,0.00,NA,0.00
94559,Idaho,100.00,NA,0.00,NA,0.00
103754,Oregon,100.00,NA,0.00,NA,0.00
118139,Washington,100.00,NA,0.00,NA,0.00
48660,California,100.00,NA,0.00,NA,0.00
109282,Oregon,93.04,NA,0.00,NA,0.00
90761,California,100.00,NA,0.00,NA,0.00
69470,California,100.00,NA,0.00,NA,0.00
98215,Oregon,100.00,NA,0.00,NA,0.00
127870,Idaho,68.18,Washington,31.82,NA,0.00
57427,California,29.30,NA,0.00,NA,0.00
126425,Washington,100.00,NA,0.00,NA,0.00
53754,California,100.00,NA,0.00,NA,0.00
98659,Oregon,100.00,NA,0.00,NA,0.00
77802,California,100.00,NA,0.00,NA,0.00
108410,Oregon,100.00,NA,0.00,NA,0.00
46345,California,100.00,NA,0.00,NA,0.00
99158,Idaho,100.00,NA,0.00,NA,0.00
107964,Idaho,100.00,NA,0.00,NA,0.00
50996,California,100.00,NA,0.00,NA,0.00
54663,California,26.39,NA,0.00,NA,0.00
94480,California,100.00,NA,0.00,NA,0.00
123694,Washington,100.00,NA,0.00,NA,0.00
57002,California,100.00,NA,0.00,NA,0.00
105151,Oregon,100.00,NA,0.00,NA,0.00
99173,Idaho,100.00,NA,0.00,NA,0.00
115791,Oregon,99.77,Washington,0.23,NA,0.00
122748,Washington,100.00,NA,0.00,NA,0.00
72735,California,100.00,NA,0.00,NA,0.00
101876,Oregon,100.00,NA,0.00,NA,0.00
81962,California,100.00,NA,0.00,NA,0.00
60218,California,100.00,NA,0.00,NA,0.00
70389,California,100.00,NA,0.00,NA,0.00
102887,Idaho,100.00,NA,0.00,NA,0.00
92233,Idaho,100.00,NA,0.00,NA,0.00
112063,Oregon,100.00,NA,0.00,NA,0.00
122772,Washington,100.00,NA,0.00,NA,0.00
93101,California,100.00,NA,0.00,NA,0.00
109347,Idaho,100.00,NA,0.00,NA,0.00
67158,California,100.00,NA,0.00,NA,0.00
47750,California,100.00,NA,0.00,NA,0.00
97755,Oregon,100.00,NA,0.00,NA,0.00
127876,Idaho,100.00,NA,0.00,NA,0.00
55132,California,100.00,NA,0.00,NA,0.00
98640,California,93.27,Oregon,6.73,NA,0.00
60244,California,100.00,NA,0.00,NA,0.00
76421,California,100.00,NA,0.00,NA,0.00
107953,Idaho,92.02,Oregon,7.98,NA,0.00
48196,California,100.00,NA,0.00,NA,0.00
