47284,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47285,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47286,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47287,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47288,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47289,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47290,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47729,California,47.97,NA,0.00,NA,0.00,California_San Diego,47.97,NA,0.00,NA,0.00,NA,0.00
47730,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47731,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47732,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47733,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47734,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47735,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47736,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47737,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47738,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47739,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47740,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47741,California,100.00,NA,0.00,NA,0.00,California_Imperial,60.30,California_San Diego,39.70,NA,0.00,NA,0.00
47742,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47743,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47744,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47745,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47746,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47747,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47748,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47749,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47750,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47751,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47752,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47753,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
48181,California,3.80,NA,0.00,NA,0.00,California_Los Angeles,3.80,NA,0.00,NA,0.00,NA,0.00
48182,California,48.15,NA,0.00,NA,0.00,California_Los Angeles,48.15,NA,0.00,NA,0.00,NA,0.00
48183,California,30.13,NA,0.00,NA,0.00,California_Los Angeles,30.13,NA,0.00,NA,0.00,NA,0.00
48192,California,32.78,NA,0.00,NA,0.00,California_San Diego,32.78,NA,0.00,NA,0.00,NA,0.00
48193,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48194,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48195,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48196,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48197,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48198,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48199,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48200,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48201,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48202,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48203,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48204,California,100.00,NA,0.00,NA,0.00,California_San Diego,64.94,California_Imperial,35.06,NA,0.00,NA,0.00
48205,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
48206,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
48207,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
48208,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
48209,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
48210,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
48211,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
48212,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
48213,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
48214,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
48215,California,100.00,NA,0.00,NA,0.00,California_Imperial,90.63,California_Riverside,9.37,NA,0.00,NA,0.00
48216,California,100.00,NA,0.00,NA,0.00,California_Imperial,72.86,California_Riverside,27.14,NA,0.00,NA,0.00
48217,California,84.68,Arizona,15.32,NA,0.00,California_Riverside,45.10,California_Imperial,39.58,Arizona_La Paz,15.32,NA,0.00
48644,California,53.20,NA,0.00,NA,0.00,California_Los Angeles,53.20,NA,0.00,NA,0.00,NA,0.00
48645,California,100.00,NA,0.00,NA,0.00,California_Los Angeles,100.00,NA,0.00,NA,0.00,NA,0.00
48646,California,55.27,NA,0.00,NA,0.00,California_Los Angeles,55.27,NA,0.00,NA,0.00,NA,0.00
48655,California,35.70,NA,0.00,NA,0.00,California_San Diego,35.70,NA,0.00,NA,0.00,NA,0.00
48656,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48657,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48658,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48659,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48660,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48661,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48662,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48663,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48664,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48665,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48666,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
48667,California,100.00,NA,0.00,NA,0.00,California_San Diego,84.41,California_Imperial,15.59,NA,0.00,NA,0.00
48668,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
48669,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
48670,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
48671,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
48672,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
48673,California,100.00,NA,0.00,NA,0.00,California_Imperial,90.25,California_Riverside,9.75,NA,0.00,NA,0.00
48674,California,100.00,NA,0.00,NA,0.00,California_Imperial,70.49,California_Riverside,29.51,NA,0.00,NA,0.00
48675,California,100.00,NA,0.00,NA,0.00,California_Riverside,50.02,California_Imperial,49.98,NA,0.00,NA,0.00
48676,California,100.00,NA,0.00,NA,0.00,California_Riverside,69.92,California_Imperial,30.08,NA,0.00,NA,0.00
48677,California,100.00,NA,0.00,NA,0.00,California_Riverside,90.54,California_Imperial,9.46,NA,0.00,NA,0.00
48678,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,California_Imperial,0.00,NA,0.00,NA,0.00
48679,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
48680,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
48681,California,98.63,Arizona,1.37,NA,0.00,California_Riverside,98.63,Arizona_La Paz,1.37,NA,0.00,NA,0.00
49107,California,86.21,NA,0.00,NA,0.00,California_Los Angeles,86.21,NA,0.00,NA,0.00,NA,0.00
49108,California,85.66,NA,0.00,NA,0.00,California_Los Angeles,85.66,NA,0.00,NA,0.00,NA,0.00
49109,California,3.75,NA,0.00,NA,0.00,California_Los Angeles,3.75,NA,0.00,NA,0.00,NA,0.00
49118,California,52.54,NA,0.00,NA,0.00,California_San Diego,52.54,NA,0.00,NA,0.00,NA,0.00
49119,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
49120,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
49121,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
49122,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
49123,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
49124,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
49125,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
49126,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
49127,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
49128,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
49129,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
49130,California,100.00,NA,0.00,NA,0.00,California_San Diego,99.06,California_Imperial,0.94,NA,0.00,NA,0.00
49131,California,100.00,NA,0.00,NA,0.00,California_Imperial,88.67,California_Riverside,6.03,California_San Diego,5.30,NA,0.00
49132,California,100.00,NA,0.00,NA,0.00,California_Imperial,73.55,California_Riverside,26.45,NA,0.00,NA,0.00
49133,California,100.00,NA,0.00,NA,0.00,California_Imperial,52.78,California_Riverside,47.22,NA,0.00,NA,0.00
49134,California,100.00,NA,0.00,NA,0.00,California_Riverside,68.13,California_Imperial,31.87,NA,0.00,NA,0.00
49135,California,100.00,NA,0.00,NA,0.00,California_Riverside,89.21,California_Imperial,10.79,NA,0.00,NA,0.00
49136,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,California_Imperial,0.00,NA,0.00,NA,0.00
49137,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
49138,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
49139,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
49140,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
49141,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
49142,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
49143,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
49144,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00
