SampleUnit,GRTS,State1,State1_Percent,State2,State2_Percent,State3,State3_Percent,State_County1,State_County1_Percent,State_County2,State_County2_Percent,State_County3,State_County3_Percent,State_County4,State_County4_Percent,BroadHabitat_Class,BroadHabitat_Form
101455,50906,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
127406,50913,Washington,99.86,Idaho,0.14,NA,0.00,Washington_Pend Oreille,99.86,Idaho_Bonner,0.14,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
79640,50922,California,1.87,NA,0.00,NA,0.00,California_Marin,1.87,NA,0.00,NA,0.00,NA,0.00,0,0
60225,50934,California,100.00,NA,0.00,NA,0.00,California_Kern,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
55157,50982,California,100.00,NA,0.00,NA,0.00,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
82904,50986,California,100.00,NA,0.00,NA,0.00,California_Placer,96.70,California_Nevada,3.30,NA,0.00,NA,0.00,Forest & Woodland,Warm Temperate Forest & Woodland
113029,50993,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Morrow,86.61,Oregon_Umatilla,13.39,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
51434,50998,California,100.00,NA,0.00,NA,0.00,California_Riverside,85.66,California_Orange,14.34,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
96796,51002,California,100.00,NA,0.00,NA,0.00,California_Siskiyou,85.66,California_Modoc,14.34,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
101506,51018,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Clark,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
106529,51025,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Deschutes,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
117197,51041,Washington,100.00,NA,0.00,NA,0.00,Washington_Benton,100.00,NA,0.00,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
79657,51050,California,100.00,NA,0.00,NA,0.00,California_Sacramento,100.00,NA,0.00,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
108875,51057,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Baker,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
45881,51062,California,96.68,NA,0.00,NA,0.00,California_San Diego,96.68,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
102331,51073,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Curry,100.00,NA,0.00,NA,0.00,NA,0.00,Recently Disturbed or Modified,Recently Disturbed or Modified
104196,51089,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Douglas,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
100085,51098,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Ada,55.11,Idaho_Elmore,44.89,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
93540,51114,California,100.00,NA,0.00,NA,0.00,California_Trinity,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
72256,51126,California,100.00,NA,0.00,NA,0.00,California_Mariposa,55.56,California_Madera,44.38,California_Merced,0.07,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
122258,51137,Washington,100.00,NA,0.00,NA,0.00,Washington_Pacific,100.00,NA,0.00,NA,0.00,NA,0.00,Recently Disturbed or Modified,Recently Disturbed or Modified
107038,51153,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Valley,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
73162,51178,California,2.02,NA,0.00,NA,0.00,California_Santa Cruz,2.02,NA,0.00,NA,0.00,NA,0.00,0,0
62983,51190,California,96.82,NA,0.00,NA,0.00,California_San Luis Obispo,96.82,NA,0.00,NA,0.00,NA,0.00,Open Water,Open Water
119017,51217,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Clatsop,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
103330,51233,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Boise,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
88924,51258,California,100.00,NA,0.00,NA,0.00,California_Plumas,64.94,California_Lassen,35.06,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
91762,51274,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Cassia,99.57,Idaho_Twin Falls,0.43,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
112534,51281,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Linn,52.44,Oregon_Benton,47.56,NA,0.00,NA,0.00,Developed & Other Human Use,Developed & Urban
124619,51297,Washington,100.00,NA,0.00,NA,0.00,Washington_Stevens,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
55611,51302,California,100.00,NA,0.00,NA,0.00,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
101913,51313,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
99586,51322,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00,Open Water,Open Water
100099,51338,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Blaine,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
113939,51345,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Wasco,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
120893,51361,Washington,100.00,NA,0.00,NA,0.00,Washington_Yakima,87.50,Washington_Kittitas,12.50,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
98629,51370,California,100.00,NA,0.00,NA,0.00,California_Del Norte,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
109799,51377,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Union,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
71349,51382,California,73.37,Nevada,26.63,NA,0.00,California_Inyo,54.77,Nevada_Esmeralda,26.63,California_Mono,18.59,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
102802,51393,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Josephine,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Warm Temperate Forest & Woodland
98688,51418,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Owyhee,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
80115,51434,California,100.00,NA,0.00,NA,0.00,California_Solano,100.00,NA,0.00,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
61142,51446,California,100.00,NA,0.00,NA,0.00,California_San Luis Obispo,67.81,California_Kern,32.19,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
70388,51466,California,100.00,NA,0.00,NA,0.00,California_Monterey,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
120882,51473,Washington,100.00,NA,0.00,NA,0.00,Washington_Lewis,100.00,NA,0.00,NA,0.00,NA,0.00,Recently Disturbed or Modified,Recently Disturbed or Modified
55591,51510,California,100.00,NA,0.00,NA,0.00,California_Los Angeles,52.76,California_Ventura,47.24,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
100966,51514,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Klamath,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
101974,51525,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Fremont,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
90854,51530,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Franklin,96.04,Idaho_Oneida,3.96,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
111139,51537,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Lane,97.15,Oregon_Benton,2.85,NA,0.00,NA,0.00,Recently Disturbed or Modified,Recently Disturbed or Modified
122310,51553,Washington,100.00,NA,0.00,NA,0.00,Washington_Spokane,100.00,NA,0.00,NA,0.00,NA,0.00,Developed & Other Human Use,Developed & Urban
105627,51569,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
93102,51578,California,100.00,NA,0.00,NA,0.00,California_Modoc,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
97773,51594,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Elmore,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
110703,51601,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Jefferson,52.53,Oregon_Wasco,25.31,Oregon_Wheeler,22.17,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
127385,51617,Washington,100.00,NA,0.00,NA,0.00,Washington_Okanogan,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
110273,51633,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
67157,51638,California,100.00,NA,0.00,NA,0.00,California_Fresno,100.00,NA,0.00,NA,0.00,NA,0.00,Developed & Other Human Use,Developed & Urban
128298,51649,Washington,100.00,NA,0.00,NA,0.00,Washington_Snohomish,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
49602,51670,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
97288,51674,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
128340,51681,Idaho,0.14,NA,0.00,NA,0.00,Idaho_Boundary,0.14,NA,0.00,NA,0.00,NA,0.00,0,0
86590,51690,California,100.00,NA,0.00,NA,0.00,California_Mendocino,57.65,California_Lake,42.35,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
63928,51702,California,100.00,NA,0.00,NA,0.00,California_Tulare,56.56,California_Kern,43.44,NA,0.00,NA,0.00,Forest & Woodland,Warm Temperate Forest & Woodland
107514,51745,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Lemhi,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
84294,51754,California,100.00,NA,0.00,NA,0.00,California_Sierra,65.75,California_Nevada,34.25,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
111641,51761,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Umatilla,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
56991,51766,California,100.00,NA,0.00,NA,0.00,California_San Bernardino,98.03,California_Los Angeles,1.97,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Salt Marsh
98175,51770,California,100.00,NA,0.00,NA,0.00,California_Siskiyou,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
100570,51786,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Butte,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
103291,51793,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
122300,51809,Washington,100.00,NA,0.00,NA,0.00,Washington_Lincoln,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
60707,51814,California,100.00,NA,0.00,NA,0.00,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
79201,51818,California,100.00,NA,0.00,NA,0.00,California_Amador,59.33,California_El Dorado,40.67,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
107489,51825,Idaho,89.96,Oregon,10.04,NA,0.00,Idaho_Washington,89.96,Oregon_Baker,10.04,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
50049,51830,California,100.00,NA,0.00,NA,0.00,California_San Diego,71.13,California_Riverside,28.87,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
108831,51857,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Lane,100.00,NA,0.00,NA,0.00,NA,0.00,Recently Disturbed or Modified,Recently Disturbed or Modified
125998,51873,Washington,100.00,NA,0.00,NA,0.00,Washington_Douglas,70.82,Washington_Okanogan,29.18,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
87512,51882,California,100.00,NA,0.00,NA,0.00,California_Mendocino,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
68089,51894,California,100.00,NA,0.00,NA,0.00,California_Fresno,88.75,California_Kings,11.25,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
125982,51905,Washington,100.00,NA,0.00,NA,0.00,Washington_King,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
114447,51921,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Idaho,92.82,Idaho_Clearwater,7.18,NA,0.00,NA,0.00,Recently Disturbed or Modified,Recently Disturbed or Modified
47279,51926,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
100531,51930,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Salt Marsh
76865,51946,California,15.17,NA,0.00,NA,0.00,California_San Mateo,15.17,NA,0.00,NA,0.00,NA,0.00,Open Water,Open Water
61160,51958,California,100.00,NA,0.00,NA,0.00,California_San Bernardino,59.90,California_Kern,40.10,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
126430,51985,Washington,100.00,NA,0.00,NA,0.00,Washington_Mason,71.44,Washington_Grays Harbor,28.56,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
129254,52001,Washington,60.29,NA,0.00,NA,0.00,Washington_Stevens,60.29,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
51452,52006,California,100.00,NA,0.00,NA,0.00,California_Riverside,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
84747,52010,California,100.00,NA,0.00,NA,0.00,California_Colusa,74.75,California_Butte,13.33,California_Sutter,11.92,NA,0.00,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
109779,52017,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Wheeler,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
53281,52022,California,100.00,NA,0.00,NA,0.00,California_Orange,52.82,California_Los Angeles,47.18,NA,0.00,NA,0.00,Developed & Other Human Use,Developed & Urban
100970,52026,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Lake,66.74,Oregon_Klamath,33.26,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
96406,52042,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Bingham,100.00,NA,0.00,NA,0.00,NA,0.00,Developed & Other Human Use,Developed & Urban
101895,52049,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Lake,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
120438,52065,Washington,100.00,NA,0.00,NA,0.00,Washington_Grant,100.00,NA,0.00,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
75954,52074,California,100.00,NA,0.00,NA,0.00,California_Stanislaus,69.67,California_San Joaquin,30.33,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
108869,52081,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Baker,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
106505,52097,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Coos,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
102803,52113,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Josephine,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Warm Temperate Forest & Woodland
94980,52122,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
92148,52138,California,100.00,NA,0.00,NA,0.00,California_Trinity,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
62986,52150,California,100.00,NA,0.00,NA,0.00,California_San Luis Obispo,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Warm Temperate Forest & Woodland
119949,52161,Washington,100.00,NA,0.00,NA,0.00,Washington_Cowlitz,100.00,NA,0.00,NA,0.00,NA,0.00,Recently Disturbed or Modified,Recently Disturbed or Modified
108886,52177,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Valley,58.52,Idaho_Idaho,41.48,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
85193,52202,California,1.06,NA,0.00,NA,0.00,California_Mendocino,1.06,NA,0.00,NA,0.00,NA,0.00,0,0
61131,52214,California,22.02,NA,0.00,NA,0.00,California_Santa Barbara,22.02,NA,0.00,NA,0.00,NA,0.00,0,0
132464,52225,Washington,100.00,NA,0.00,NA,0.00,Washington_Whatcom,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
118101,52241,Washington,100.00,NA,0.00,NA,0.00,Washington_Skamania,86.86,Washington_Clark,13.14,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
102417,52257,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Custer,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
91704,52282,California,100.00,NA,0.00,NA,0.00,California_Lassen,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
111613,52305,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Linn,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
126011,52321,Washington,100.00,NA,0.00,NA,0.00,Washington_Stevens,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
57925,52326,California,100.00,NA,0.00,NA,0.00,California_San Bernardino,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
81521,52330,California,72.77,Nevada,27.23,NA,0.00,California_El Dorado,39.68,California_Placer,33.08,Nevada_Douglas,26.71,Nevada_Carson City,0.53,Open Water,Open Water
102373,52337,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
49571,52342,California,41.66,NA,0.00,NA,0.00,California_Los Angeles,41.66,NA,0.00,NA,0.00,NA,0.00,Open Water,Open Water
96346,52346,Oregon,88.79,Nevada,11.21,NA,0.00,Oregon_Lake,88.79,Nevada_Washoe,11.21,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
98708,52362,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Blaine,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
113018,52369,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Sherman,89.68,Oregon_Gilliam,10.32,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
122744,52385,Washington,100.00,NA,0.00,NA,0.00,Washington_Kittitas,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
100944,52394,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Curry,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Warm Temperate Forest & Woodland
115820,52401,Washington,100.00,NA,0.00,NA,0.00,Washington_Columbia,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
69497,52406,California,100.00,NA,0.00,NA,0.00,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
123661,52417,Washington,100.00,NA,0.00,NA,0.00,Washington_Pierce,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Temperate Flooded & Swamp Forest
94566,52418,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Caribou,74.21,Idaho_Bonneville,25.79,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
98220,52442,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Malheur,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
83806,52458,California,98.99,NA,0.00,NA,0.00,California_Mendocino,59.94,California_Sonoma,39.04,NA,0.00,NA,0.00,Open Water,Open Water
62066,52470,California,100.00,NA,0.00,NA,0.00,California_San Luis Obispo,94.91,California_Kern,5.09,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
71777,52490,California,100.00,NA,0.00,NA,0.00,California_Monterey,100.00,NA,0.00,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
122270,52497,Washington,100.00,NA,0.00,NA,0.00,Washington_Pierce,55.59,Washington_Thurston,26.06,Washington_Lewis,18.35,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
102884,52513,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Custer,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
118614,52529,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Shoshone,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
57897,52534,California,99.24,NA,0.00,NA,0.00,California_Santa Barbara,99.24,NA,0.00,NA,0.00,NA,0.00,Open Water,Open Water
98647,52538,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Klamath,100.00,NA,0.00,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
93627,52554,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Power,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
115771,52561,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Tillamook,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
121844,52577,Washington,100.00,NA,0.00,NA,0.00,Washington_Spokane,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
62553,52582,California,100.00,NA,0.00,NA,0.00,California_Inyo,82.06,California_San Bernardino,17.94,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
107009,52593,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Grant,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
92172,52602,California,100.00,NA,0.00,NA,0.00,California_Lassen,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
95931,52618,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Lincoln,100.00,NA,0.00,NA,0.00,NA,0.00,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
105584,52625,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Douglas,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
129703,52641,Washington,100.00,NA,0.00,NA,0.00,Washington_Okanogan,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
113507,52657,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Wallowa,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
69006,52662,California,100.00,NA,0.00,NA,0.00,California_San Benito,100.00,NA,0.00,NA,0.00,NA,0.00,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
127821,52673,Washington,100.00,NA,0.00,NA,0.00,Washington_Jefferson,100.00,NA,0.00,NA,0.00,NA,0.00,Open Rock Vegetation,"Temperate & Boreal Cliff, Scree & Other Rock Vegetation"
112602,52689,Idaho,100.00,NA,0.00,NA,0.00,Idaho_Idaho,100.00,NA,0.00,NA,0.00,NA,0.00,Forest & Woodland,Cool Temperate Forest & Woodland
44973,52694,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
98208,52698,Oregon,100.00,NA,0.00,NA,0.00,Oregon_Harney,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
74555,52714,California,100.00,NA,0.00,NA,0.00,California_Santa Clara,100.00,NA,0.00,NA,0.00,NA,0.00,Developed & Other Human Use,Developed & Urban
63475,52726,California,100.00,NA,0.00,NA,0.00,California_Inyo,100.00,NA,0.00,NA,0.00,NA,0.00,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
